Key	Ligand	Receptor
CYP19A1_GPER1	CYP19A1	GPER1
CYP19A1_NR1I2	CYP19A1	NR1I2
HSD17B1_ESR1	HSD17B1	ESR1
HSD17B1_ESR2	HSD17B1	ESR2
HSD17B1_GPER1	HSD17B1	GPER1
HSD17B1_NR1I2	HSD17B1	NR1I2
IGFBP3_TMEM219	IGFBP3	TMEM219
LAIR1_LILRB4	LAIR1	LILRB4
LGALS9_CD22	LGALS9	CD22
LGALS9_BCR	LGALS9	BCR
LGALS9_P4HB	LGALS9	P4HB
ASMT_MTNR1A	ASMT	MTNR1A
ASMT_MTNR1B	ASMT	MTNR1B
MICA_KLRK1	MICA	KLRK1
MICA_HCST	MICA	HCST
MICB_KLRK1	MICB	KLRK1
MICB_HCST	MICB	HCST
AMH_BMPR1B	AMH	BMPR1B
MMP2_ITGAV	MMP2	ITGAV
MMP2_ITGB3	MMP2	ITGB3
MMP2_MMP14	MMP2	MMP14
NTN1_DSCAM	NTN1	DSCAM
NTN4_NTRK2	NTN4	NTRK2
NTN4_UNC5B	NTN4	UNC5B
NTN4_UNC5D	NTN4	UNC5D
NRG1_ITGA6	NRG1	ITGA6
NRG1_ITGB4	NRG1	ITGB4
CD200_CD200R1	CD200	CD200R1
PECAM1_CD177	PECAM1	CD177
PECAM1_CD38	PECAM1	CD38
PPIA_BSG	PPIA	BSG
FDX1_NR1I2	FDX1	NR1I2
FDX2_NR1I2	FDX2	NR1I2
CYP11A1_NR1I2	CYP11A1	NR1I2
FDXR_NR1I2	FDXR	NR1I2
AKR1C3_PTGDR2	AKR1C3	PTGDR2
RAET1E_HCST	RAET1E	HCST
ULBP1_HCST	ULBP1	HCST
ULBP2_HCST	ULBP2	HCST
ULBP3_HCST	ULBP3	HCST
DDC_HTR1A	DDC	HTR1A
DDC_HTR1B	DDC	HTR1B
DDC_HTR1D	DDC	HTR1D
DDC_HTR1E	DDC	HTR1E
DDC_HTR1F	DDC	HTR1F
DDC_HTR2A	DDC	HTR2A
DDC_HTR2B	DDC	HTR2B
DDC_HTR2C	DDC	HTR2C
DDC_HTR3A	DDC	HTR3A
DDC_HTR3B	DDC	HTR3B
DDC_HTR3C	DDC	HTR3C
DDC_HTR3D	DDC	HTR3D
DDC_HTR3E	DDC	HTR3E
DDC_HTR4	DDC	HTR4
DDC_HTR5A	DDC	HTR5A
DDC_HTR6	DDC	HTR6
DDC_HTR7	DDC	HTR7
SIRPG_CD47	SIRPG	CD47
AKR1D1_AR	AKR1D1	AR
HSD17B12_AR	HSD17B12	AR
HSD17B3_AR	HSD17B3	AR
GPHB5_TSHR	GPHB5	TSHR
DIO3_THRA	DIO3	THRA
TG_THRA	TG	THRA
DIO3_THRB	DIO3	THRB
TG_THRB	TG	THRB
TULP1_TYRO3	TULP1	TYRO3
TULP2_TYRO3	TULP2	TYRO3
TULP1_AXL	TULP1	AXL
TULP1_MERTK	TULP1	MERTK
TUB_MERTK	TUB	MERTK
PROS1_MERTK	PROS1	MERTK
ADM_RAMP1	ADM	RAMP1
ADM_RAMP3	ADM	RAMP3
ALDH1A1_CRABP2	ALDH1A1	CRABP2
ALDH1A1_RARA	ALDH1A1	RARA
ALDH1A1_RARB	ALDH1A1	RARB
ALDH1A1_RARG	ALDH1A1	RARG
ALDH1A1_RXRA	ALDH1A1	RXRA
ALDH1A1_RXRB	ALDH1A1	RXRB
ALDH1A1_RXRG	ALDH1A1	RXRG
ALDH1A2_CRABP2	ALDH1A2	CRABP2
ALDH1A2_RARA	ALDH1A2	RARA
ALDH1A2_RARB	ALDH1A2	RARB
ALDH1A2_RARG	ALDH1A2	RARG
ALDH1A2_RXRA	ALDH1A2	RXRA
ALDH1A2_RXRB	ALDH1A2	RXRB
ALDH1A2_RXRG	ALDH1A2	RXRG
ALDH1A3_CRABP2	ALDH1A3	CRABP2
ALDH1A3_RARA	ALDH1A3	RARA
ALDH1A3_RARB	ALDH1A3	RARB
ALDH1A3_RARG	ALDH1A3	RARG
ALDH1A3_RXRA	ALDH1A3	RXRA
ALDH1A3_RXRB	ALDH1A3	RXRB
ALDH1A3_RXRG	ALDH1A3	RXRG
BMP8A_ACVR1	BMP8A	ACVR1
BMP8A_ACVR2A	BMP8A	ACVR2A
BMP8A_ACVR2B	BMP8A	ACVR2B
BMP8A_BMPR1A	BMP8A	BMPR1A
BMP8A_BMPR1B	BMP8A	BMPR1B
BMP8A_BMPR2	BMP8A	BMPR2
CALCA_RAMP3	CALCA	RAMP3
CALCB_RAMP2	CALCB	RAMP2
CALCB_RAMP3	CALCB	RAMP3
CHAT_CHRM1	CHAT	CHRM1
CHAT_CHRM2	CHAT	CHRM2
CHAT_CHRM3	CHAT	CHRM3
CHAT_CHRM4	CHAT	CHRM4
CHAT_CHRM5	CHAT	CHRM5
CHAT_CHRNA1	CHAT	CHRNA1
CHAT_CHRNA3	CHAT	CHRNA3
CHAT_CHRNA4	CHAT	CHRNA4
CHAT_CHRNA7	CHAT	CHRNA7
CHAT_CHRNB1	CHAT	CHRNB1
CHAT_CHRNB2	CHAT	CHRNB2
CHAT_CHRNB4	CHAT	CHRNB4
CHAT_CHRND	CHAT	CHRND
CHAT_CHRNE	CHAT	CHRNE
CHAT_CHRNG	CHAT	CHRNG
CNTN2_CNTN2	CNTN2	CNTN2
COL4A2_ITGB1	COL4A2	ITGB1
COL6A5_ITGB1	COL6A5	ITGB1
COL6A6_ITGB1	COL6A6	ITGB1
COL9A1_ITGB1	COL9A1	ITGB1
COL9A2_ITGB1	COL9A2	ITGB1
COL9A3_ITGB1	COL9A3	ITGB1
DBH_ADRA1A	DBH	ADRA1A
DBH_ADRA1B	DBH	ADRA1B
DBH_ADRA1D	DBH	ADRA1D
DBH_ADRA2A	DBH	ADRA2A
DBH_ADRA2B	DBH	ADRA2B
DBH_ADRA2C	DBH	ADRA2C
DBH_ADRB1	DBH	ADRB1
DBH_ADRB2	DBH	ADRB2
DBH_ADRB3	DBH	ADRB3
DHH_SMO	DHH	SMO
DSPP_ITGAV	DSPP	ITGAV
FCER2_ITGB2	FCER2	ITGB2
FLRT1_ADGRL1	FLRT1	ADGRL1
FLRT1_ADGRL3	FLRT1	ADGRL3
FLRT3_ADGRL1	FLRT3	ADGRL1
FLRT3_ADGRL2	FLRT3	ADGRL2
FLRT3_ADGRL3	FLRT3	ADGRL3
FRAS1_ITGA8	FRAS1	ITGA8
FRAS1_ITGB1	FRAS1	ITGB1
GAD1_GABBR1	GAD1	GABBR1
GAD1_GABBR2	GAD1	GABBR2
GAD1_GABRA1	GAD1	GABRA1
GAD1_GABRA2	GAD1	GABRA2
GAD1_GABRA3	GAD1	GABRA3
GAD1_GABRA4	GAD1	GABRA4
GAD1_GABRA5	GAD1	GABRA5
GAD1_GABRA6	GAD1	GABRA6
GAD1_GABRB2	GAD1	GABRB2
GAD1_GABRB3	GAD1	GABRB3
GAD1_GABRD	GAD1	GABRD
GAD1_GABRE	GAD1	GABRE
GAD1_GABRG2	GAD1	GABRG2
GAD1_GABRQ	GAD1	GABRQ
GAD2_GABBR1	GAD2	GABBR1
GAD2_GABBR2	GAD2	GABBR2
GAD2_GABRA1	GAD2	GABRA1
GAD2_GABRA2	GAD2	GABRA2
GAD2_GABRA3	GAD2	GABRA3
GAD2_GABRA4	GAD2	GABRA4
GAD2_GABRA5	GAD2	GABRA5
GAD2_GABRA6	GAD2	GABRA6
GAD2_GABRB2	GAD2	GABRB2
GAD2_GABRB3	GAD2	GABRB3
GAD2_GABRD	GAD2	GABRD
GAD2_GABRE	GAD2	GABRE
GAD2_GABRG2	GAD2	GABRG2
GAD2_GABRQ	GAD2	GABRQ
GDF11_TGFBR1	GDF11	TGFBR1
GDF1_ACVR1B	GDF1	ACVR1B
GDF1_ACVR1C	GDF1	ACVR1C
GDF1_ACVR2A	GDF1	ACVR2A
GDF1_ACVR2B	GDF1	ACVR2B
GDF1_CFC1	GDF1	CFC1
GDF3_ACVR1B	GDF3	ACVR1B
GDF3_ACVR1C	GDF3	ACVR1C
GDF3_ACVR2A	GDF3	ACVR2A
GDF3_ACVR2B	GDF3	ACVR2B
GDF3_CFC1	GDF3	CFC1
GDF6_ACVR2A	GDF6	ACVR2A
GDF6_ACVR2B	GDF6	ACVR2B
GDF7_ACVR2B	GDF7	ACVR2B
GDF7_BMPR1B	GDF7	BMPR1B
GLS2_GRIA1	GLS2	GRIA1
GLS2_GRIA2	GLS2	GRIA2
GLS2_GRIA3	GLS2	GRIA3
GLS2_GRIA4	GLS2	GRIA4
GLS2_GRIK1	GLS2	GRIK1
GLS2_GRIK2	GLS2	GRIK2
GLS2_GRIK3	GLS2	GRIK3
GLS2_GRIK4	GLS2	GRIK4
GLS2_GRIK5	GLS2	GRIK5
GLS2_GRIN1	GLS2	GRIN1
GLS2_GRIN2A	GLS2	GRIN2A
GLS2_GRIN2B	GLS2	GRIN2B
GLS2_GRIN2C	GLS2	GRIN2C
GLS2_GRIN2D	GLS2	GRIN2D
GLS2_GRM1	GLS2	GRM1
GLS2_GRM2	GLS2	GRM2
GLS2_GRM3	GLS2	GRM3
GLS2_GRM4	GLS2	GRM4
GLS2_GRM5	GLS2	GRM5
GLS2_GRM6	GLS2	GRM6
GLS2_GRM7	GLS2	GRM7
GLS2_GRM8	GLS2	GRM8
GLS_GRIA1	GLS	GRIA1
GLS_GRIA2	GLS	GRIA2
GLS_GRIA3	GLS	GRIA3
GLS_GRIA4	GLS	GRIA4
GLS_GRIK1	GLS	GRIK1
GLS_GRIK2	GLS	GRIK2
GLS_GRIK3	GLS	GRIK3
GLS_GRIK4	GLS	GRIK4
GLS_GRIK5	GLS	GRIK5
GLS_GRIN1	GLS	GRIN1
GLS_GRIN2A	GLS	GRIN2A
GLS_GRIN2B	GLS	GRIN2B
GLS_GRIN2C	GLS	GRIN2C
GLS_GRIN2D	GLS	GRIN2D
GLS_GRM1	GLS	GRM1
GLS_GRM2	GLS	GRM2
GLS_GRM3	GLS	GRM3
GLS_GRM4	GLS	GRM4
GLS_GRM5	GLS	GRM5
GLS_GRM6	GLS	GRM6
GLS_GRM7	GLS	GRM7
GLS_GRM8	GLS	GRM8
HSD3B1_CATSPER1	HSD3B1	CATSPER1
HSD3B1_CATSPER2	HSD3B1	CATSPER2
HSD3B1_CATSPER3	HSD3B1	CATSPER3
HSD3B1_CATSPER4	HSD3B1	CATSPER4
HSD3B1_CATSPERB	HSD3B1	CATSPERB
HSD3B1_CATSPERD	HSD3B1	CATSPERD
IHH_SMO	IHH	SMO
IL17F_IL17RC	IL17F	IL17RC
INHBA_ACVR1C	INHBA	ACVR1C
INHBC_ACVR1C	INHBC	ACVR1C
INHBE_ACVR1C	INHBE	ACVR1C
INHBE_ACVR2B	INHBE	ACVR2B
ITGA4_VCAM1	ITGA4	VCAM1
ITGAV_ADGRE2	ITGAV	ADGRE2
ITGAV_ADGRE5	ITGAV	ADGRE5
ITGB1_VCAM1	ITGB1	VCAM1
JAM2_ITGB1	JAM2	ITGB1
LAMA3_ITGA6	LAMA3	ITGA6
LAMA3_ITGB1	LAMA3	ITGB1
LAMB2_ITGA6	LAMB2	ITGA6
LAMB2_ITGB1	LAMB2	ITGB1
LGALS9_PTPRC	LGALS9	PTPRC
MIF_CD74	MIF	CD74
MSTN_ACVR1B	MSTN	ACVR1B
MSTN_ACVR2A	MSTN	ACVR2A
MSTN_TGFBR1	MSTN	TGFBR1
NODAL_CFC1	NODAL	CFC1
NT5E_ADORA1	NT5E	ADORA1
NT5E_ADORA2A	NT5E	ADORA2A
NT5E_ADORA2B	NT5E	ADORA2B
NT5E_ADORA3	NT5E	ADORA3
PNMT_ADRA1A	PNMT	ADRA1A
PNMT_ADRA1B	PNMT	ADRA1B
PNMT_ADRA1D	PNMT	ADRA1D
PNMT_ADRA2A	PNMT	ADRA2A
PNMT_ADRA2B	PNMT	ADRA2B
PNMT_ADRA2C	PNMT	ADRA2C
PNMT_ADRB1	PNMT	ADRB1
PNMT_ADRB2	PNMT	ADRB2
PNMT_ADRB3	PNMT	ADRB3
POSTN_ITGAV	POSTN	ITGAV
SEMA3B_PLXNA1	SEMA3B	PLXNA1
SEMA3B_PLXNA2	SEMA3B	PLXNA2
SEMA3B_PLXNA3	SEMA3B	PLXNA3
SEMA3B_PLXNA4	SEMA3B	PLXNA4
SEMA3C_PLXNA1	SEMA3C	PLXNA1
SEMA3C_PLXNA2	SEMA3C	PLXNA2
SEMA3C_PLXNA3	SEMA3C	PLXNA3
SEMA3C_PLXNA4	SEMA3C	PLXNA4
SEMA3D_NRP2	SEMA3D	NRP2
SEMA3D_PLXNA1	SEMA3D	PLXNA1
SEMA3D_PLXNA2	SEMA3D	PLXNA2
SEMA3D_PLXNA3	SEMA3D	PLXNA3
SEMA3D_PLXNA4	SEMA3D	PLXNA4
SEMA4A_NRP1	SEMA4A	NRP1
SHMT1_GLRA1	SHMT1	GLRA1
SHMT1_GLRA2	SHMT1	GLRA2
SHMT1_GLRB	SHMT1	GLRB
SHMT2_GLRA1	SHMT2	GLRA1
SHMT2_GLRA2	SHMT2	GLRA2
SHMT2_GLRB	SHMT2	GLRB
SLC10A4_CHRNA1	SLC10A4	CHRNA1
SLC10A4_CHRNB1	SLC10A4	CHRNB1
SLC10A4_CHRND	SLC10A4	CHRND
SLC17A6_GRIA1	SLC17A6	GRIA1
SLC17A6_GRIA2	SLC17A6	GRIA2
SLC17A6_GRIA3	SLC17A6	GRIA3
SLC17A6_GRIA4	SLC17A6	GRIA4
SLC17A6_GRIK1	SLC17A6	GRIK1
SLC17A6_GRIK2	SLC17A6	GRIK2
SLC17A6_GRIK3	SLC17A6	GRIK3
SLC17A6_GRIK4	SLC17A6	GRIK4
SLC17A6_GRIK5	SLC17A6	GRIK5
SLC17A6_GRIN1	SLC17A6	GRIN1
SLC17A6_GRIN2A	SLC17A6	GRIN2A
SLC17A6_GRIN2B	SLC17A6	GRIN2B
SLC17A6_GRIN2C	SLC17A6	GRIN2C
SLC17A6_GRIN2D	SLC17A6	GRIN2D
SLC17A6_GRM1	SLC17A6	GRM1
SLC17A6_GRM2	SLC17A6	GRM2
SLC17A6_GRM3	SLC17A6	GRM3
SLC17A6_GRM4	SLC17A6	GRM4
SLC17A6_GRM5	SLC17A6	GRM5
SLC17A6_GRM6	SLC17A6	GRM6
SLC17A6_GRM7	SLC17A6	GRM7
SLC17A6_GRM8	SLC17A6	GRM8
SLC17A7_GRIA1	SLC17A7	GRIA1
SLC17A7_GRIA2	SLC17A7	GRIA2
SLC17A7_GRIA3	SLC17A7	GRIA3
SLC17A7_GRIA4	SLC17A7	GRIA4
SLC17A7_GRIK1	SLC17A7	GRIK1
SLC17A7_GRIK2	SLC17A7	GRIK2
SLC17A7_GRIK3	SLC17A7	GRIK3
SLC17A7_GRIK4	SLC17A7	GRIK4
SLC17A7_GRIK5	SLC17A7	GRIK5
SLC17A7_GRIN1	SLC17A7	GRIN1
SLC17A7_GRIN2A	SLC17A7	GRIN2A
SLC17A7_GRIN2B	SLC17A7	GRIN2B
SLC17A7_GRIN2C	SLC17A7	GRIN2C
SLC17A7_GRIN2D	SLC17A7	GRIN2D
SLC17A7_GRM1	SLC17A7	GRM1
SLC17A7_GRM2	SLC17A7	GRM2
SLC17A7_GRM3	SLC17A7	GRM3
SLC17A7_GRM4	SLC17A7	GRM4
SLC17A7_GRM5	SLC17A7	GRM5
SLC17A7_GRM6	SLC17A7	GRM6
SLC17A7_GRM7	SLC17A7	GRM7
SLC17A7_GRM8	SLC17A7	GRM8
SLC17A8_GRIA1	SLC17A8	GRIA1
SLC17A8_GRIA2	SLC17A8	GRIA2
SLC17A8_GRIA3	SLC17A8	GRIA3
SLC17A8_GRIA4	SLC17A8	GRIA4
SLC17A8_GRIK1	SLC17A8	GRIK1
SLC17A8_GRIK2	SLC17A8	GRIK2
SLC17A8_GRIK3	SLC17A8	GRIK3
SLC17A8_GRIK4	SLC17A8	GRIK4
SLC17A8_GRIK5	SLC17A8	GRIK5
SLC17A8_GRIN1	SLC17A8	GRIN1
SLC17A8_GRIN2A	SLC17A8	GRIN2A
SLC17A8_GRIN2B	SLC17A8	GRIN2B
SLC17A8_GRIN2C	SLC17A8	GRIN2C
SLC17A8_GRIN2D	SLC17A8	GRIN2D
SLC17A8_GRM1	SLC17A8	GRM1
SLC17A8_GRM2	SLC17A8	GRM2
SLC17A8_GRM3	SLC17A8	GRM3
SLC17A8_GRM4	SLC17A8	GRM4
SLC17A8_GRM5	SLC17A8	GRM5
SLC17A8_GRM6	SLC17A8	GRM6
SLC17A8_GRM7	SLC17A8	GRM7
SLC17A8_GRM8	SLC17A8	GRM8
SLC18A1_HTR1A	SLC18A1	HTR1A
SLC18A1_HTR1B	SLC18A1	HTR1B
SLC18A1_HTR1D	SLC18A1	HTR1D
SLC18A1_HTR1E	SLC18A1	HTR1E
SLC18A1_HTR1F	SLC18A1	HTR1F
SLC18A1_HTR2A	SLC18A1	HTR2A
SLC18A1_HTR2B	SLC18A1	HTR2B
SLC18A1_HTR2C	SLC18A1	HTR2C
SLC18A1_HTR3A	SLC18A1	HTR3A
SLC18A1_HTR3B	SLC18A1	HTR3B
SLC18A1_HTR3C	SLC18A1	HTR3C
SLC18A1_HTR3D	SLC18A1	HTR3D
SLC18A1_HTR3E	SLC18A1	HTR3E
SLC18A1_HTR4	SLC18A1	HTR4
SLC18A1_HTR5A	SLC18A1	HTR5A
SLC18A1_HTR6	SLC18A1	HTR6
SLC18A1_HTR7	SLC18A1	HTR7
SLC18A2_HTR1A	SLC18A2	HTR1A
SLC18A2_HTR1B	SLC18A2	HTR1B
SLC18A2_HTR1D	SLC18A2	HTR1D
SLC18A2_HTR1E	SLC18A2	HTR1E
SLC18A2_HTR1F	SLC18A2	HTR1F
SLC18A2_HTR2A	SLC18A2	HTR2A
SLC18A2_HTR2B	SLC18A2	HTR2B
SLC18A2_HTR2C	SLC18A2	HTR2C
SLC18A2_HTR3A	SLC18A2	HTR3A
SLC18A2_HTR3B	SLC18A2	HTR3B
SLC18A2_HTR3C	SLC18A2	HTR3C
SLC18A2_HTR3D	SLC18A2	HTR3D
SLC18A2_HTR3E	SLC18A2	HTR3E
SLC18A2_HTR4	SLC18A2	HTR4
SLC18A2_HTR5A	SLC18A2	HTR5A
SLC18A2_HTR6	SLC18A2	HTR6
SLC18A2_HTR7	SLC18A2	HTR7
SLC18A3_CHRNA1	SLC18A3	CHRNA1
SLC18A3_CHRNB1	SLC18A3	CHRNB1
SLC18A3_CHRND	SLC18A3	CHRND
SLC1A1_GRIA1	SLC1A1	GRIA1
SLC1A1_GRIA2	SLC1A1	GRIA2
SLC1A1_GRIA3	SLC1A1	GRIA3
SLC1A1_GRIA4	SLC1A1	GRIA4
SLC1A1_GRIK1	SLC1A1	GRIK1
SLC1A1_GRIK2	SLC1A1	GRIK2
SLC1A1_GRIK3	SLC1A1	GRIK3
SLC1A1_GRIK4	SLC1A1	GRIK4
SLC1A1_GRIK5	SLC1A1	GRIK5
SLC1A1_GRIN1	SLC1A1	GRIN1
SLC1A1_GRIN2A	SLC1A1	GRIN2A
SLC1A1_GRIN2B	SLC1A1	GRIN2B
SLC1A1_GRIN2C	SLC1A1	GRIN2C
SLC1A1_GRIN2D	SLC1A1	GRIN2D
SLC1A1_GRM1	SLC1A1	GRM1
SLC1A1_GRM2	SLC1A1	GRM2
SLC1A1_GRM3	SLC1A1	GRM3
SLC1A1_GRM4	SLC1A1	GRM4
SLC1A1_GRM5	SLC1A1	GRM5
SLC1A1_GRM6	SLC1A1	GRM6
SLC1A1_GRM7	SLC1A1	GRM7
SLC1A1_GRM8	SLC1A1	GRM8
SLC1A2_GRIA1	SLC1A2	GRIA1
SLC1A2_GRIA2	SLC1A2	GRIA2
SLC1A2_GRIA3	SLC1A2	GRIA3
SLC1A2_GRIA4	SLC1A2	GRIA4
SLC1A2_GRIK1	SLC1A2	GRIK1
SLC1A2_GRIK2	SLC1A2	GRIK2
SLC1A2_GRIK3	SLC1A2	GRIK3
SLC1A2_GRIK4	SLC1A2	GRIK4
SLC1A2_GRIK5	SLC1A2	GRIK5
SLC1A2_GRIN1	SLC1A2	GRIN1
SLC1A2_GRIN2A	SLC1A2	GRIN2A
SLC1A2_GRIN2B	SLC1A2	GRIN2B
SLC1A2_GRIN2C	SLC1A2	GRIN2C
SLC1A2_GRIN2D	SLC1A2	GRIN2D
SLC1A2_GRM1	SLC1A2	GRM1
SLC1A2_GRM2	SLC1A2	GRM2
SLC1A2_GRM3	SLC1A2	GRM3
SLC1A2_GRM4	SLC1A2	GRM4
SLC1A2_GRM5	SLC1A2	GRM5
SLC1A2_GRM6	SLC1A2	GRM6
SLC1A2_GRM7	SLC1A2	GRM7
SLC1A2_GRM8	SLC1A2	GRM8
SLC1A3_GRIA1	SLC1A3	GRIA1
SLC1A3_GRIA2	SLC1A3	GRIA2
SLC1A3_GRIA3	SLC1A3	GRIA3
SLC1A3_GRIA4	SLC1A3	GRIA4
SLC1A3_GRIK1	SLC1A3	GRIK1
SLC1A3_GRIK2	SLC1A3	GRIK2
SLC1A3_GRIK3	SLC1A3	GRIK3
SLC1A3_GRIK4	SLC1A3	GRIK4
SLC1A3_GRIK5	SLC1A3	GRIK5
SLC1A3_GRIN1	SLC1A3	GRIN1
SLC1A3_GRIN2A	SLC1A3	GRIN2A
SLC1A3_GRIN2B	SLC1A3	GRIN2B
SLC1A3_GRIN2C	SLC1A3	GRIN2C
SLC1A3_GRIN2D	SLC1A3	GRIN2D
SLC1A3_GRM1	SLC1A3	GRM1
SLC1A3_GRM2	SLC1A3	GRM2
SLC1A3_GRM3	SLC1A3	GRM3
SLC1A3_GRM4	SLC1A3	GRM4
SLC1A3_GRM5	SLC1A3	GRM5
SLC1A3_GRM6	SLC1A3	GRM6
SLC1A3_GRM7	SLC1A3	GRM7
SLC1A3_GRM8	SLC1A3	GRM8
SLC1A6_GRIA1	SLC1A6	GRIA1
SLC1A6_GRIA2	SLC1A6	GRIA2
SLC1A6_GRIA3	SLC1A6	GRIA3
SLC1A6_GRIA4	SLC1A6	GRIA4
SLC1A6_GRIK1	SLC1A6	GRIK1
SLC1A6_GRIK2	SLC1A6	GRIK2
SLC1A6_GRIK3	SLC1A6	GRIK3
SLC1A6_GRIK4	SLC1A6	GRIK4
SLC1A6_GRIK5	SLC1A6	GRIK5
SLC1A6_GRIN1	SLC1A6	GRIN1
SLC1A6_GRIN2A	SLC1A6	GRIN2A
SLC1A6_GRIN2B	SLC1A6	GRIN2B
SLC1A6_GRIN2C	SLC1A6	GRIN2C
SLC1A6_GRIN2D	SLC1A6	GRIN2D
SLC1A6_GRM1	SLC1A6	GRM1
SLC1A6_GRM2	SLC1A6	GRM2
SLC1A6_GRM3	SLC1A6	GRM3
SLC1A6_GRM4	SLC1A6	GRM4
SLC1A6_GRM5	SLC1A6	GRM5
SLC1A6_GRM6	SLC1A6	GRM6
SLC1A6_GRM7	SLC1A6	GRM7
SLC1A6_GRM8	SLC1A6	GRM8
SLC1A7_GRIA1	SLC1A7	GRIA1
SLC1A7_GRIA2	SLC1A7	GRIA2
SLC1A7_GRIA3	SLC1A7	GRIA3
SLC1A7_GRIA4	SLC1A7	GRIA4
SLC1A7_GRIK1	SLC1A7	GRIK1
SLC1A7_GRIK2	SLC1A7	GRIK2
SLC1A7_GRIK3	SLC1A7	GRIK3
SLC1A7_GRIK4	SLC1A7	GRIK4
SLC1A7_GRIK5	SLC1A7	GRIK5
SLC1A7_GRIN1	SLC1A7	GRIN1
SLC1A7_GRIN2A	SLC1A7	GRIN2A
SLC1A7_GRIN2B	SLC1A7	GRIN2B
SLC1A7_GRIN2C	SLC1A7	GRIN2C
SLC1A7_GRIN2D	SLC1A7	GRIN2D
SLC1A7_GRM1	SLC1A7	GRM1
SLC1A7_GRM2	SLC1A7	GRM2
SLC1A7_GRM3	SLC1A7	GRM3
SLC1A7_GRM4	SLC1A7	GRM4
SLC1A7_GRM5	SLC1A7	GRM5
SLC1A7_GRM6	SLC1A7	GRM6
SLC1A7_GRM7	SLC1A7	GRM7
SLC1A7_GRM8	SLC1A7	GRM8
SLC32A1_GABBR1	SLC32A1	GABBR1
SLC32A1_GABBR2	SLC32A1	GABBR2
SLC32A1_GABRA1	SLC32A1	GABRA1
SLC32A1_GABRA2	SLC32A1	GABRA2
SLC32A1_GABRA3	SLC32A1	GABRA3
SLC32A1_GABRA4	SLC32A1	GABRA4
SLC32A1_GABRA5	SLC32A1	GABRA5
SLC32A1_GABRA6	SLC32A1	GABRA6
SLC32A1_GABRB2	SLC32A1	GABRB2
SLC32A1_GABRB3	SLC32A1	GABRB3
SLC32A1_GABRD	SLC32A1	GABRD
SLC32A1_GABRE	SLC32A1	GABRE
SLC32A1_GABRG2	SLC32A1	GABRG2
SLC32A1_GABRQ	SLC32A1	GABRQ
SLC5A7_CHRNA1	SLC5A7	CHRNA1
SLC5A7_CHRNB1	SLC5A7	CHRNB1
SLC5A7_CHRND	SLC5A7	CHRND
SLC6A11_GABBR1	SLC6A11	GABBR1
SLC6A11_GABBR2	SLC6A11	GABBR2
SLC6A11_GABRA1	SLC6A11	GABRA1
SLC6A11_GABRA2	SLC6A11	GABRA2
SLC6A11_GABRA3	SLC6A11	GABRA3
SLC6A11_GABRA4	SLC6A11	GABRA4
SLC6A11_GABRA5	SLC6A11	GABRA5
SLC6A11_GABRA6	SLC6A11	GABRA6
SLC6A11_GABRB2	SLC6A11	GABRB2
SLC6A11_GABRB3	SLC6A11	GABRB3
SLC6A11_GABRD	SLC6A11	GABRD
SLC6A11_GABRE	SLC6A11	GABRE
SLC6A11_GABRG2	SLC6A11	GABRG2
SLC6A11_GABRQ	SLC6A11	GABRQ
SLC6A12_GABBR1	SLC6A12	GABBR1
SLC6A12_GABBR2	SLC6A12	GABBR2
SLC6A12_GABRA1	SLC6A12	GABRA1
SLC6A12_GABRA2	SLC6A12	GABRA2
SLC6A12_GABRA3	SLC6A12	GABRA3
SLC6A12_GABRA4	SLC6A12	GABRA4
SLC6A12_GABRA5	SLC6A12	GABRA5
SLC6A12_GABRA6	SLC6A12	GABRA6
SLC6A12_GABRB2	SLC6A12	GABRB2
SLC6A12_GABRB3	SLC6A12	GABRB3
SLC6A12_GABRD	SLC6A12	GABRD
SLC6A12_GABRE	SLC6A12	GABRE
SLC6A12_GABRG2	SLC6A12	GABRG2
SLC6A12_GABRQ	SLC6A12	GABRQ
SLC6A13_GABBR1	SLC6A13	GABBR1
SLC6A13_GABBR2	SLC6A13	GABBR2
SLC6A13_GABRA1	SLC6A13	GABRA1
SLC6A13_GABRA2	SLC6A13	GABRA2
SLC6A13_GABRA3	SLC6A13	GABRA3
SLC6A13_GABRA4	SLC6A13	GABRA4
SLC6A13_GABRA5	SLC6A13	GABRA5
SLC6A13_GABRA6	SLC6A13	GABRA6
SLC6A13_GABRB2	SLC6A13	GABRB2
SLC6A13_GABRB3	SLC6A13	GABRB3
SLC6A13_GABRD	SLC6A13	GABRD
SLC6A13_GABRE	SLC6A13	GABRE
SLC6A13_GABRG2	SLC6A13	GABRG2
SLC6A13_GABRQ	SLC6A13	GABRQ
SLC6A1_GABBR1	SLC6A1	GABBR1
SLC6A1_GABBR2	SLC6A1	GABBR2
SLC6A1_GABRA1	SLC6A1	GABRA1
SLC6A1_GABRA2	SLC6A1	GABRA2
SLC6A1_GABRA3	SLC6A1	GABRA3
SLC6A1_GABRA4	SLC6A1	GABRA4
SLC6A1_GABRA5	SLC6A1	GABRA5
SLC6A1_GABRA6	SLC6A1	GABRA6
SLC6A1_GABRB2	SLC6A1	GABRB2
SLC6A1_GABRB3	SLC6A1	GABRB3
SLC6A1_GABRD	SLC6A1	GABRD
SLC6A1_GABRE	SLC6A1	GABRE
