TF	Targets	Key	Mode
CEBPB	TFF3	CEBPB_TFF3	unknown
CEBPB	TNF	CEBPB_TNF	unknown
CEBPB	TNFAIP6	CEBPB_TNFAIP6	activation
CEBPB	TNFAIP6	CEBPB_TNFAIP6	unknown
CEBPB	TOP1	CEBPB_TOP1	unknown
CEBPB	XBP1	CEBPB_XBP1	activation
CEBPD	C3	CEBPD_C3	unknown
CEBPD	CASP8	CEBPD_CASP8	unknown
CEBPD	CCL20	CEBPD_CCL20	activation
CEBPD	CXCL1	CEBPD_CXCL1	activation
CEBPD	CYP19A1	CEBPD_CYP19A1	repression
CEBPD	DDIT3	CEBPD_DDIT3	activation
CEBPD	DDIT3	CEBPD_DDIT3	repression
CEBPD	GADD45G	CEBPD_GADD45G	unknown
CEBPD	GAPDH	CEBPD_GAPDH	unknown
CEBPD	IL23A	CEBPD_IL23A	activation
CEBPD	PDGFRA	CEBPD_PDGFRA	unknown
CEBPD	POU5F1	CEBPD_POU5F1	activation
CEBPD	PPARG	CEBPD_PPARG	activation
CEBPD	PRL	CEBPD_PRL	unknown
CEBPD	PTGS2	CEBPD_PTGS2	unknown
CEBPD	SOD1	CEBPD_SOD1	activation
CEBPD	TNF	CEBPD_TNF	unknown
CEBPD	TNFAIP6	CEBPD_TNFAIP6	activation
CEBPE	CTSG	CEBPE_CTSG	unknown
CEBPE	GATA1	CEBPE_GATA1	repression
CEBPE	LTF	CEBPE_LTF	unknown
CEBPE	MMP2	CEBPE_MMP2	unknown
CEBPE	MYC	CEBPE_MYC	repression
CEBPE	PRG2	CEBPE_PRG2	repression
CEBPE	SPI1	CEBPE_SPI1	repression
CEBPG	HBB	CEBPG_HBB	unknown
CEBPG	SFTPD	CEBPG_SFTPD	activation
CEBPZ	APC	CEBPZ_APC	activation
CEBPZ	COL11A1	CEBPZ_COL11A1	repression
CEBPZ	COL1A2	CEBPZ_COL1A2	unknown
CEBPZ	GZMB	CEBPZ_GZMB	unknown
CEBPZ	MLH1	CEBPZ_MLH1	repression
CEBPZ	SOX9	CEBPZ_SOX9	unknown
CHD4	CD79A	CHD4_CD79A	repression
CHD4	RNF8	CHD4_RNF8	unknown
CHD8	BRCA1	CHD8_BRCA1	unknown
CHD8	CCNE2	CHD8_CCNE2	activation
CHD8	HOXA2	CHD8_HOXA2	unknown
CHD8	MYC	CHD8_MYC	unknown
CHD8	TYMS	CHD8_TYMS	unknown
CIITA	COL1A1	CIITA_COL1A1	repression
CIITA	COL1A2	CIITA_COL1A2	repression
CIITA	COL1A2	CIITA_COL1A2	unknown
CIITA	CREBBP	CIITA_CREBBP	unknown
CIITA	FASLG	CIITA_FASLG	unknown
CIITA	HLA-A	CIITA_HLA-A	activation
CIITA	HLA-B	CIITA_HLA-B	activation
CIITA	HLA-C	CIITA_HLA-C	activation
CIITA	HLA-DMA	CIITA_HLA-DMA	activation
CIITA	HLA-DMA	CIITA_HLA-DMA	unknown
CIITA	HLA-DMB	CIITA_HLA-DMB	activation
CIITA	HLA-DMB	CIITA_HLA-DMB	unknown
CIITA	HLA-DOA	CIITA_HLA-DOA	activation
CIITA	HLA-DOB	CIITA_HLA-DOB	activation
CIITA	HLA-DPB1	CIITA_HLA-DPB1	unknown
CIITA	HLA-DQB1	CIITA_HLA-DQB1	unknown
CIITA	HLA-DRA	CIITA_HLA-DRA	activation
CIITA	HLA-DRA	CIITA_HLA-DRA	unknown
CIITA	HLA-DRB1	CIITA_HLA-DRB1	unknown
CIITA	HLA-DRB3	CIITA_HLA-DRB3	unknown
CIITA	HLA-DRB4	CIITA_HLA-DRB4	unknown
CIITA	HLA-DRB5	CIITA_HLA-DRB5	unknown
CIITA	HLA-F	CIITA_HLA-F	unknown
CIITA	HLA-G	CIITA_HLA-G	unknown
CIITA	IL4	CIITA_IL4	activation
CIITA	IL4	CIITA_IL4	repression
CIITA	IRF1	CIITA_IRF1	unknown
CIITA	IRF2	CIITA_IRF2	unknown
CIITA	MMP9	CIITA_MMP9	repression
CIITA	PLXNA1	CIITA_PLXNA1	unknown
CIITA	PSMC5	CIITA_PSMC5	activation
CIITA	RAB4B	CIITA_RAB4B	unknown
CIITA	S100A4	CIITA_S100A4	repression
CIITA	SIRT1	CIITA_SIRT1	repression
CIITA	SLC26A3	CIITA_SLC26A3	unknown
CIITA	STAT1	CIITA_STAT1	unknown
CITED2	MMP1	CITED2_MMP1	repression
CITED2	MMP13	CITED2_MMP13	repression
CLOCK	BHLHE40	CLOCK_BHLHE40	activation
CLOCK	BHLHE41	CLOCK_BHLHE41	activation
CLOCK	CRY1	CLOCK_CRY1	activation
CLOCK	CRY1	CLOCK_CRY1	unknown
CLOCK	CRY2	CLOCK_CRY2	activation
CLOCK	CRY2	CLOCK_CRY2	unknown
CLOCK	DEC1	CLOCK_DEC1	activation
CLOCK	KAT5	CLOCK_KAT5	unknown
CLOCK	NAMPT	CLOCK_NAMPT	activation
CLOCK	NR0B2	CLOCK_NR0B2	activation
CLOCK	NR3C1	CLOCK_NR3C1	repression
CLOCK	PER1	CLOCK_PER1	activation
CLOCK	PER1	CLOCK_PER1	unknown
CLOCK	PER2	CLOCK_PER2	activation
CLOCK	PER2	CLOCK_PER2	unknown
CLOCK	PER3	CLOCK_PER3	activation
CLOCK	STAR	CLOCK_STAR	activation
CLOCK	TPO	CLOCK_TPO	unknown
CNBP	MYC	CNBP_MYC	unknown
CNOT7	MSMB	CNOT7_MSMB	unknown
CNOT7	PMP22	CNOT7_PMP22	unknown
CNOT8	MSMB	CNOT8_MSMB	unknown
CNOT8	PMP22	CNOT8_PMP22	unknown
COPS5	CDKN1B	COPS5_CDKN1B	repression
COPS5	VEGFA	COPS5_VEGFA	activation
CRABP2	RARA	CRABP2_RARA	activation
CREB1	ACACA	CREB1_ACACA	activation
CREB1	ADRA1A	CREB1_ADRA1A	unknown
CREB1	AQP3	CREB1_AQP3	unknown
CREB1	AR	CREB1_AR	unknown
CREB1	BCL2	CREB1_BCL2	activation
CREB1	BCL2	CREB1_BCL2	unknown
CREB1	BCL2L11	CREB1_BCL2L11	unknown
CREB1	BDKRB1	CREB1_BDKRB1	unknown
CREB1	BDKRB2	CREB1_BDKRB2	unknown
CREB1	BDNF	CREB1_BDNF	activation
CREB1	CASP8	CREB1_CASP8	activation
CREB1	CCK	CREB1_CCK	unknown
CREB1	CCL5	CREB1_CCL5	unknown
CREB1	CD4	CREB1_CD4	unknown
CREB1	CGA	CREB1_CGA	unknown
CREB1	CRTC1	CREB1_CRTC1	unknown
CREB1	CXCR4	CREB1_CXCR4	unknown
CREB1	CYP11A1	CREB1_CYP11A1	unknown
CREB1	CYP11B1	CREB1_CYP11B1	unknown
CREB1	CYP11B2	CREB1_CYP11B2	unknown
CREB1	CYP17A1	CREB1_CYP17A1	unknown
CREB1	CYP19A1	CREB1_CYP19A1	activation
CREB1	ERBB2	CREB1_ERBB2	unknown
CREB1	ETV3	CREB1_ETV3	activation
CREB1	FLT1	CREB1_FLT1	unknown
CREB1	FOS	CREB1_FOS	unknown
CREB1	FOXA1	CREB1_FOXA1	unknown
CREB1	GABPA	CREB1_GABPA	unknown
CREB1	GRPR	CREB1_GRPR	activation
CREB1	GSK3A	CREB1_GSK3A	unknown
CREB1	GSK3B	CREB1_GSK3B	unknown
CREB1	HLA-DOB	CREB1_HLA-DOB	unknown
CREB1	HLA-DQB1	CREB1_HLA-DQB1	unknown
CREB1	HMOX1	CREB1_HMOX1	repression
CREB1	HPGD	CREB1_HPGD	unknown
CREB1	IFNG	CREB1_IFNG	activation
CREB1	IFNG	CREB1_IFNG	repression
CREB1	IFNG	CREB1_IFNG	unknown
CREB1	IL10	CREB1_IL10	activation
CREB1	IL10	CREB1_IL10	unknown
CREB1	IL2	CREB1_IL2	unknown
CREB1	IL5RA	CREB1_IL5RA	unknown
CREB1	IL6	CREB1_IL6	activation
CREB1	JUN	CREB1_JUN	repression
CREB1	JUN	CREB1_JUN	unknown
CREB1	LAPTM4B	CREB1_LAPTM4B	unknown
CREB1	LYL1	CREB1_LYL1	activation
CREB1	MC2R	CREB1_MC2R	activation
CREB1	MITF	CREB1_MITF	activation
CREB1	MMP2	CREB1_MMP2	unknown
CREB1	MSMB	CREB1_MSMB	unknown
CREB1	MUC4	CREB1_MUC4	activation
CREB1	MUC4	CREB1_MUC4	unknown
CREB1	MUC5AC	CREB1_MUC5AC	activation
CREB1	NDC80	CREB1_NDC80	activation
CREB1	NF1	CREB1_NF1	unknown
CREB1	NMNAT2	CREB1_NMNAT2	unknown
CREB1	NOLC1	CREB1_NOLC1	activation
CREB1	NPY	CREB1_NPY	unknown
CREB1	NR2F1	CREB1_NR2F1	repression
CREB1	NR2F6	CREB1_NR2F6	repression
CREB1	NR4A3	CREB1_NR4A3	unknown
CREB1	NR5A2	CREB1_NR5A2	activation
CREB1	NRF1	CREB1_NRF1	unknown
CREB1	NTS	CREB1_NTS	unknown
CREB1	ODC1	CREB1_ODC1	unknown
CREB1	PCSK1	CREB1_PCSK1	activation
CREB1	PLAT	CREB1_PLAT	repression
CREB1	PLAU	CREB1_PLAU	unknown
CREB1	POLD2	CREB1_POLD2	unknown
CREB1	PPM1D	CREB1_PPM1D	unknown
CREB1	PPP2CA	CREB1_PPP2CA	activation
CREB1	PPP2R2B	CREB1_PPP2R2B	activation
CREB1	PRL	CREB1_PRL	unknown
CREB1	PSEN1	CREB1_PSEN1	activation
CREB1	PTGES	CREB1_PTGES	unknown
CREB1	PTGS2	CREB1_PTGS2	activation
CREB1	RP1	CREB1_RP1	unknown
CREB1	RRM2B	CREB1_RRM2B	unknown
CREB1	SLC19A1	CREB1_SLC19A1	unknown
CREB1	SLC20A1	CREB1_SLC20A1	activation
CREB1	SLC22A8	CREB1_SLC22A8	unknown
CREB1	SLC39A1	CREB1_SLC39A1	unknown
CREB1	SMAD6	CREB1_SMAD6	activation
CREB1	SNAI1	CREB1_SNAI1	repression
CREB1	SNAI2	CREB1_SNAI2	repression
CREB1	SOX9	CREB1_SOX9	unknown
CREB1	SPRY2	CREB1_SPRY2	unknown
CREB1	STMN1	CREB1_STMN1	unknown
CREB1	TH	CREB1_TH	unknown
CREB1	TLR9	CREB1_TLR9	unknown
CREB1	TRH	CREB1_TRH	unknown
CREB1	UXT	CREB1_UXT	activation
CREB1	VIP	CREB1_VIP	unknown
CREB1	XPC	CREB1_XPC	unknown
CREB3	CXCR4	CREB3_CXCR4	activation
CREB3L1	SLC1A4	CREB3L1_SLC1A4	repression
CREB3L4	DNAJC12	CREB3L4_DNAJC12	unknown
CREB5	ATP6V0E1	CREB5_ATP6V0E1	activation
CREB5	CFB	CREB5_CFB	activation
CREB5	DGKG	CREB5_DGKG	activation
CREB5	DGKG	CREB5_DGKG	repression
CREB5	LGALS3BP	CREB5_LGALS3BP	repression
CREB5	LY96	CREB5_LY96	repression
CREB5	MAPKAPK3	CREB5_MAPKAPK3	activation
CREB5	MX1	CREB5_MX1	activation
CREB5	RASGRP3	CREB5_RASGRP3	repression
CREB5	RDX	CREB5_RDX	repression
CREB5	STAT1	CREB5_STAT1	repression
CREB5	TGFBR3	CREB5_TGFBR3	activation
CREB5	TNFRSF11B	CREB5_TNFRSF11B	repression
CREBBP	ALOX15	CREBBP_ALOX15	activation
CREBBP	BRCA1	CREBBP_BRCA1	unknown
CREBBP	CCK	CREBBP_CCK	unknown
CREBBP	CDKN1A	CREBBP_CDKN1A	activation
CREBBP	CREB1	CREBBP_CREB1	activation
CREBBP	CSF2	CREBBP_CSF2	unknown
CREBBP	EGFR	CREBBP_EGFR	unknown
CREBBP	EP300	CREBBP_EP300	unknown
CREBBP	EZH2	CREBBP_EZH2	unknown
CREBBP	HINFP	CREBBP_HINFP	activation
CREBBP	HOXA10	CREBBP_HOXA10	activation
CREBBP	HOXA9	CREBBP_HOXA9	activation
CREBBP	IL4	CREBBP_IL4	activation
CREBBP	INSM1	CREBBP_INSM1	activation
CREBBP	IRF1	CREBBP_IRF1	activation
CREBBP	PCK2	CREBBP_PCK2	unknown
CREBBP	PPARA	CREBBP_PPARA	unknown
CREBBP	PSMC5	CREBBP_PSMC5	activation
CREBBP	PTGS2	CREBBP_PTGS2	unknown
CREBBP	RAD51	CREBBP_RAD51	unknown
CREBBP	RARA	CREBBP_RARA	unknown
CREBBP	RS1	CREBBP_RS1	unknown
CREBBP	S100A4	CREBBP_S100A4	unknown
CREBBP	TP53	CREBBP_TP53	unknown
CREBBP	TRIM22	CREBBP_TRIM22	unknown
CREG1	HSPA4	CREG1_HSPA4	repression
CREM	ACE	CREM_ACE	activation
CREM	ACR	CREM_ACR	unknown
CREM	FHL5	CREM_FHL5	unknown
CREM	CCL4	CREM_CCL4	repression
CREM	CCNA1	CREM_CCNA1	unknown
CREM	CCNA2	CREM_CCNA2	repression
CREM	CD247	CREM_CD247	repression
CREM	CREB1	CREM_CREB1	repression
CREM	DUSP1	CREM_DUSP1	repression
CREM	DUSP4	CREM_DUSP4	repression
CREM	FASLG	CREM_FASLG	repression
CREM	FOS	CREM_FOS	repression
CREM	G6PD	CREM_G6PD	repression
CREM	GPX4	CREM_GPX4	unknown
CREM	IL2	CREM_IL2	repression
CREM	IL2	CREM_IL2	unknown
CREM	IL5RA	CREM_IL5RA	unknown
CREM	LDHC	CREM_LDHC	unknown
CREM	MC2R	CREM_MC2R	activation
CREM	MC2R	CREM_MC2R	repression
CREM	PLAT	CREM_PLAT	unknown
CREM	SLC5A5	CREM_SLC5A5	activation
CREM	SLC5A5	CREM_SLC5A5	repression
CREM	STAR	CREM_STAR	unknown
CREM	TAF4	CREM_TAF4	unknown
CREM	TBP	CREM_TBP	unknown
CREM	TH	CREM_TH	unknown
CREM	ZAP70	CREM_ZAP70	unknown
CREB1	IBSP	CREB1_IBSP	unknown
CRTC1	PPARGC1A	CRTC1_PPARGC1A	activation
CRX	BEST1	CRX_BEST1	activation
CRX	NR2E3	CRX_NR2E3	activation
CRX	RBP3	CRX_RBP3	activation
CRX	RBP3	CRX_RBP3	repression
CRX	RBP3	CRX_RBP3	unknown
CRX	RHO	CRX_RHO	repression
CRX	RS1	CRX_RS1	activation
CTBP1	BRCA1	CTBP1_BRCA1	repression
CTBP1	BRCA2	CTBP1_BRCA2	repression
CTBP1	CLDN7	CTBP1_CLDN7	repression
CTBP1	KRT18	CTBP1_KRT18	unknown
CTCF	ANG	CTCF_ANG	unknown
CTCF	APP	CTCF_APP	activation
CTCF	APP	CTCF_APP	repression
CTCF	ASAP2	CTCF_ASAP2	unknown
CTCF	ATXN7	CTCF_ATXN7	unknown
CTCF	BBC3	CTCF_BBC3	unknown
CTCF	BCL6	CTCF_BCL6	repression
CTCF	BRCA1	CTCF_BRCA1	unknown
CTCF	CCND1	CTCF_CCND1	unknown
CTCF	CELSR3	CTCF_CELSR3	unknown
CTCF	CSF2	CTCF_CSF2	unknown
CTCF	DMPK	CTCF_DMPK	unknown
CTCF	ETNK2	CTCF_ETNK2	unknown
CTCF	H19	CTCF_H19	unknown
CTCF	PBXIP1	CTCF_PBXIP1	unknown
CTCF	IGF2	CTCF_IGF2	unknown
CTCF	IPO13	CTCF_IPO13	unknown
CTCF	IRAK2	CTCF_IRAK2	unknown
CTCF	MEG3	CTCF_MEG3	unknown
CTCF	MYC	CTCF_MYC	activation
CTCF	MYC	CTCF_MYC	repression
CTCF	MYC	CTCF_MYC	unknown
CTCF	NANOG	CTCF_NANOG	unknown
CTCF	NF1	CTCF_NF1	unknown
CTCF	PAX6	CTCF_PAX6	activation
CTCF	PAX6	CTCF_PAX6	repression
CTCF	PAX6	CTCF_PAX6	unknown
CTCF	PTPRG	CTCF_PTPRG	unknown
CTCF	RAD21	CTCF_RAD21	unknown
CTCF	RARRES1	CTCF_RARRES1	activation
CTCF	RBL2	CTCF_RBL2	unknown
CTCF	SIX5	CTCF_SIX5	unknown
CTCF	SLC6A4	CTCF_SLC6A4	unknown
CTCF	TERT	CTCF_TERT	repression
CTCF	WT1	CTCF_WT1	unknown
CTCFL	BAG1	CTCFL_BAG1	activation
CTNNB1	AR	CTNNB1_AR	unknown
CTNNB1	BIRC5	CTNNB1_BIRC5	unknown
CTNNB1	CCND1	CTNNB1_CCND1	activation
CTNNB1	CCND1	CTNNB1_CCND1	repression
CTNNB1	CCND1	CTNNB1_CCND1	unknown
CTNNB1	CD44	CTNNB1_CD44	unknown
CTNNB1	CHGA	CTNNB1_CHGA	unknown
CTNNB1	CLDN2	CTNNB1_CLDN2	activation
CTNNB1	FST	CTNNB1_FST	unknown
CTNNB1	GLCE	CTNNB1_GLCE	unknown
CTNNB1	GLI2	CTNNB1_GLI2	unknown
CTNNB1	JUN	CTNNB1_JUN	activation
CTNNB1	JUN	CTNNB1_JUN	unknown
CTNNB1	MMP14	CTNNB1_MMP14	activation
CTNNB1	MMP7	CTNNB1_MMP7	activation
CTNNB1	MYC	CTNNB1_MYC	activation
CTNNB1	MYC	CTNNB1_MYC	unknown
CTNNB1	NCOA2	CTNNB1_NCOA2	unknown
CTNNB1	NRCAM	CTNNB1_NRCAM	unknown
CTNNB1	PLD1	CTNNB1_PLD1	activation
CTNNB1	PPARD	CTNNB1_PPARD	unknown
CTNNB1	PTGS2	CTNNB1_PTGS2	unknown
CTNNB1	RB1	CTNNB1_RB1	repression
CTNNB1	STARD7	CTNNB1_STARD7	activation
CTNNB1	TCF7	CTNNB1_TCF7	unknown
CTNNB1	VIM	CTNNB1_VIM	activation
CTNNBIP1	GLI2	CTNNBIP1_GLI2	unknown
CTNNBIP1	MMP14	CTNNBIP1_MMP14	unknown
CTNNBIP1	STMN2	CTNNBIP1_STMN2	unknown
CUX1	CDKN1B	CUX1_CDKN1B	unknown
CUX1	CFTR	CUX1_CFTR	unknown
CUX1	CR2	CUX1_CR2	unknown
CUX1	CYBB	CUX1_CYBB	activation
CUX1	ECT2	CUX1_ECT2	unknown
CUX1	FTO	CUX1_FTO	unknown
CUX1	RACGAP1	CUX1_RACGAP1	unknown
CUX1	WNT5A	CUX1_WNT5A	activation
DACH1	FOS	DACH1_FOS	repression
DACH1	PELP1	DACH1_PELP1	unknown
DACH1	TNFSF11	DACH1_TNFSF11	repression
DAXX	AIRE	DAXX_AIRE	repression
DBP	ACKR1	DBP_ACKR1	unknown
DBP	ALDOB	DBP_ALDOB	activation
DBP	CYP3A4	DBP_CYP3A4	activation
DBP	CYP7A1	DBP_CYP7A1	activation
DDB1	CDKN2A	DDB1_CDKN2A	unknown
DDB2	BCL2	DDB2_BCL2	repression
DDB2	SOD2	DDB2_SOD2	repression
DDB2	XPA	DDB2_XPA	unknown
DDIT3	ANKRD1	DDIT3_ANKRD1	repression
DDIT3	ASNS	DDIT3_ASNS	repression
DDIT3	ATF2	DDIT3_ATF2	repression
DDIT3	ATF5	DDIT3_ATF5	repression
DDIT3	ATG5	DDIT3_ATG5	activation
DDIT3	CDK2	DDIT3_CDK2	unknown
DDIT3	CEBPA	DDIT3_CEBPA	repression
DDIT3	CXCL8	DDIT3_CXCL8	unknown
DDIT3	IL6	DDIT3_IL6	activation
DDIT3	MAP1LC3B	DDIT3_MAP1LC3B	activation
DDIT3	MCL1	DDIT3_MCL1	unknown
DDIT3	NOS3	DDIT3_NOS3	repression
DDIT3	RTN3	DDIT3_RTN3	activation
DDIT3	SIRT1	DDIT3_SIRT1	repression
DDIT3	SIRT2	DDIT3_SIRT2	repression
DDIT3	TF	DDIT3_TF	unknown
DDIT3	TNFRSF10B	DDIT3_TNFRSF10B	activation
DDIT3	TNFRSF10B	DDIT3_TNFRSF10B	repression
DDIT3	TNFRSF10B	DDIT3_TNFRSF10B	unknown
DDIT3	TRIB3	DDIT3_TRIB3	activation
DDX5	H19	DDX5_H19	unknown
DDX5	IGF2	DDX5_IGF2	unknown
DEAF1	GDF5	DEAF1_GDF5	unknown
DEAF1	HTR1A	DEAF1_HTR1A	repression
DEDD	CFLAR	DEDD_CFLAR	unknown
DEDD	FADD	DEDD_FADD	unknown
DEK	BCL2	DEK_BCL2	activation
DEK	BIRC3	DEK_BIRC3	unknown
DEK	CXCL8	DEK_CXCL8	unknown
DEK	HLA-DQB1	DEK_HLA-DQB1	unknown
DEK	PRDX5	DEK_PRDX5	repression
DENND4A	ERBB2	DENND4A_ERBB2	repression
DLX3	CGA	DLX3_CGA	activation
DLX4	BRCA1	DLX4_BRCA1	repression
DLX5	IBSP	DLX5_IBSP	activation
DLX5	IBSP	DLX5_IBSP	unknown
DLX5	IGFBP3	DLX5_IGFBP3	unknown
DLX5	IRS2	DLX5_IRS2	activation
DLX5	MYC	DLX5_MYC	activation
DMAP1	ATM	DMAP1_ATM	unknown
DMAP1	BAX	DMAP1_BAX	unknown
DMAP1	CDKN1A	DMAP1_CDKN1A	unknown
DMAP1	DNMT1	DMAP1_DNMT1	unknown
DNMT1	BAG1	DNMT1_BAG1	unknown
DNMT1	BIRC5	DNMT1_BIRC5	repression
DNMT1	BMP2	DNMT1_BMP2	repression
DNMT1	CASP8	DNMT1_CASP8	repression
DNMT1	CDH1	DNMT1_CDH1	repression
DNMT1	CDH1	DNMT1_CDH1	unknown
DNMT1	CDKN2A	DNMT1_CDKN2A	repression
DNMT1	CDKN2A	DNMT1_CDKN2A	unknown
DNMT1	CDKN2B	DNMT1_CDKN2B	unknown
DNMT1	CXCR4	DNMT1_CXCR4	repression
DNMT1	EPCAM	DNMT1_EPCAM	unknown
DNMT1	ESR1	DNMT1_ESR1	unknown
DNMT1	GAD1	DNMT1_GAD1	repression
DNMT1	HDAC1	DNMT1_HDAC1	unknown
DNMT1	IL3	DNMT1_IL3	repression
DNMT1	IL32	DNMT1_IL32	repression
DNMT1	KIR2DL3	DNMT1_KIR2DL3	unknown
DNMT1	MBD2	DNMT1_MBD2	repression
DNMT1	MGMT	DNMT1_MGMT	unknown
DNMT1	MSH2	DNMT1_MSH2	activation
DNMT1	PROM1	DNMT1_PROM1	unknown
DNMT1	RASSF1	DNMT1_RASSF1	unknown
DNMT1	RB1	DNMT1_RB1	repression
DNMT1	RELN	DNMT1_RELN	repression
DNMT1	RGS10	DNMT1_RGS10	unknown
DNMT1	RUNX3	DNMT1_RUNX3	unknown
DNMT1	SFRP1	DNMT1_SFRP1	unknown
DNMT1	SFRP5	DNMT1_SFRP5	unknown
DNMT1	TERT	DNMT1_TERT	activation
DNMT1	TIMP3	DNMT1_TIMP3	repression
DNMT1	TNFRSF10B	DNMT1_TNFRSF10B	repression
DNMT1	TP53	DNMT1_TP53	unknown
DNMT1	VEGFA	DNMT1_VEGFA	activation
DNMT3A	CDH6	DNMT3A_CDH6	repression
DNMT3A	CDKN1A	DNMT3A_CDKN1A	unknown
DNMT3A	CDKN2A	DNMT3A_CDKN2A	unknown
DNMT3A	IGFBP3	DNMT3A_IGFBP3	repression
DNMT3A	JUP	DNMT3A_JUP	unknown
DNMT3A	POU5F1	DNMT3A_POU5F1	unknown
DNMT3A	SETDB1	DNMT3A_SETDB1	unknown
DNMT3A	SFRP1	DNMT3A_SFRP1	unknown
DNMT3A	SFRP5	DNMT3A_SFRP5	unknown
DNMT3L	TDG	DNMT3L_TDG	repression
DR1	NR1I2	DR1_NR1I2	activation
DR1	NR2C2	DR1_NR2C2	unknown
DR1	PTGS2	DR1_PTGS2	activation
DR1	TBP	DR1_TBP	repression
DR1	TBP	DR1_TBP	unknown
DRAP1	TBP	DRAP1_TBP	unknown
DUX4	HEY1	DUX4_HEY1	activation
E2F1	ABCB1	E2F1_ABCB1	activation
E2F1	APAF1	E2F1_APAF1	activation
E2F1	APAF1	E2F1_APAF1	unknown
E2F1	AR	E2F1_AR	activation
E2F1	AR	E2F1_AR	unknown
E2F1	ASF1B	E2F1_ASF1B	activation
E2F1	ATAD2	E2F1_ATAD2	unknown
E2F1	ATG5	E2F1_ATG5	activation
E2F1	ATM	E2F1_ATM	activation
E2F1	ATM	E2F1_ATM	unknown
E2F1	AURKA	E2F1_AURKA	activation
E2F1	AURKB	E2F1_AURKB	unknown
E2F1	BBC3	E2F1_BBC3	activation
E2F1	BCL2	E2F1_BCL2	activation
E2F1	BIRC5	E2F1_BIRC5	activation
E2F1	BIRC5	E2F1_BIRC5	repression
E2F1	BIRC5	E2F1_BIRC5	unknown
E2F1	BMI1	E2F1_BMI1	unknown
E2F1	BRCA1	E2F1_BRCA1	repression
E2F1	BRCA1	E2F1_BRCA1	unknown
E2F1	CASP7	E2F1_CASP7	activation
E2F1	CCL3	E2F1_CCL3	unknown
E2F1	CCNB1	E2F1_CCNB1	unknown
E2F1	CCND1	E2F1_CCND1	activation
E2F1	CCND1	E2F1_CCND1	unknown
E2F1	CCNE1	E2F1_CCNE1	activation
E2F1	CD2AP	E2F1_CD2AP	activation
E2F1	CDAN1	E2F1_CDAN1	unknown
E2F1	CDC6	E2F1_CDC6	unknown
E2F1	CDCA7	E2F1_CDCA7	activation
E2F1	CDK1	E2F1_CDK1	activation
E2F1	CDKN1A	E2F1_CDKN1A	activation
E2F1	CDKN1A	E2F1_CDKN1A	unknown
E2F1	CDKN1C	E2F1_CDKN1C	unknown
E2F1	CDKN2A	E2F1_CDKN2A	activation
E2F1	CHEK1	E2F1_CHEK1	unknown
E2F1	CHEK2	E2F1_CHEK2	activation
E2F1	CREBBP	E2F1_CREBBP	unknown
E2F1	CTNNBIP1	E2F1_CTNNBIP1	activation
E2F1	CTSV	E2F1_CTSV	unknown
E2F1	CUX1	E2F1_CUX1	unknown
E2F1	DAPK2	E2F1_DAPK2	activation
E2F1	DBF4	E2F1_DBF4	activation
E2F1	DDIT3	E2F1_DDIT3	unknown
E2F1	DHFR	E2F1_DHFR	activation
E2F1	DIRAS3	E2F1_DIRAS3	repression
E2F1	DNMT1	E2F1_DNMT1	repression
E2F1	DOK1	E2F1_DOK1	unknown
E2F1	DRAM1	E2F1_DRAM1	activation
E2F1	DROSHA	E2F1_DROSHA	activation
E2F1	DUSP1	E2F1_DUSP1	activation
E2F1	E2F1	E2F1_E2F1	unknown
E2F1	E2F6	E2F1_E2F6	activation
E2F1	ECT2	E2F1_ECT2	unknown
E2F1	ERCC1	E2F1_ERCC1	activation
E2F1	ERCC5	E2F1_ERCC5	activation
E2F1	ERICD	E2F1_ERICD	repression
E2F1	ETV4	E2F1_ETV4	activation
E2F1	FANCA	E2F1_FANCA	activation
E2F1	FGFR1	E2F1_FGFR1	activation
E2F1	FHIT	E2F1_FHIT	repression
E2F1	FLT1	E2F1_FLT1	unknown
E2F1	FMN2	E2F1_FMN2	unknown
E2F1	FOXM1	E2F1_FOXM1	activation
E2F1	FSHR	E2F1_FSHR	unknown
E2F1	FZD1	E2F1_FZD1	activation
E2F1	FZD1	E2F1_FZD1	unknown
E2F1	GINS3	E2F1_GINS3	unknown
E2F1	H19	E2F1_H19	activation
E2F1	HIC1	E2F1_HIC1	activation
E2F1	HMGA1	E2F1_HMGA1	activation
E2F1	HSPA5	E2F1_HSPA5	repression
E2F1	IL1B	E2F1_IL1B	unknown
E2F1	IL23A	E2F1_IL23A	unknown
E2F1	IRF3	E2F1_IRF3	repression
E2F1	ISYNA1	E2F1_ISYNA1	activation
E2F1	KDR	E2F1_KDR	unknown
E2F1	KIF2C	E2F1_KIF2C	activation
E2F1	KIF2C	E2F1_KIF2C	repression
E2F1	KIR3DL1	E2F1_KIR3DL1	activation
E2F1	LRBA	E2F1_LRBA	activation
E2F1	MAP1LC3A	E2F1_MAP1LC3A	activation
E2F1	MAP3K5	E2F1_MAP3K5	activation
E2F1	MAP3K5	E2F1_MAP3K5	unknown
E2F1	MAPK8	E2F1_MAPK8	unknown
E2F1	MCL1	E2F1_MCL1	repression
E2F1	MCM5	E2F1_MCM5	unknown
E2F1	MCM8	E2F1_MCM8	unknown
E2F1	MCPH1	E2F1_MCPH1	activation
E2F1	MDM2	E2F1_MDM2	repression
